hole_id,prospect,sample_id,depth_from,depth_to,length,lith1,alt_1_type,alt_1_style,Au_ppm_preferred,Ag_ppm,Al_pct,As_ppm,B_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Fe_pct,Ga_ppm,Ge_ppm,Hf_ppm,Hg_ppm,In_ppm,K_pct,La_ppm,Li_ppm,Lu_ppm,Mg_pct,Mn_pct,Mo_ppm,Na_pct,Nb_ppm,Ni_ppm,P_pct,Pb_ppm,Rb_ppm,Re_ppm,S_pct,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_pct,Tl_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm
HOLE_049,Jerimum de Cima,105159,32.00,33.00,1.00,SAP,SAP,PV,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105160,33.00,34.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105161,34.00,35.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105162,35.00,36.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105163,36.00,37.00,1.00,SAP,SAP,PV,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105164,37.00,38.00,1.00,SAP,SAP,PV,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105165,38.00,39.00,1.00,SAP,SAP,PV,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105166,39.00,40.00,1.00,SAP,SAP,PV,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105167,40.00,41.00,1.00,SAP,SAP,PV,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105168,41.00,42.00,1.00,SAP,SAP,PV,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105169,42.00,43.00,1.00,SAP,SAP,PV,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105170,43.00,44.00,1.00,SAP,SAP,PV,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105171,44.00,45.00,1.00,SAP,SAP,PV,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105172,45.00,46.00,1.00,SAP,SAP,PV,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105173,46.00,47.00,1.00,SAP,SAP,PV,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105174,47.00,48.00,1.00,SAP,SAP,PV,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105175,48.00,49.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105176,49.00,50.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105177,50.00,51.00,1.00,SAP,SAP,PV,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105178,51.00,52.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105179,52.00,53.00,1.00,SAP,SAP,PV,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105180,53.00,54.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105181,54.00,55.00,1.00,SAP,SAP,PV,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105182,55.00,56.00,1.00,SAP,SAP,PV,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105183,56.00,57.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105184,57.00,58.00,1.00,SAP,SAP,PV,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105185,58.00,59.00,1.00,SAP,SAP,PV,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105186,59.00,60.00,1.00,SAP,SAP,PV,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105187,60.00,61.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105188,61.00,62.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105189,62.00,63.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105190,63.00,64.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105191,64.00,65.00,1.00,SAP,SAP,PV,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105192,65.00,66.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105193,66.00,67.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105194,67.00,68.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105195,68.00,69.00,1.00,SAP,SAP,PV,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105196,69.00,70.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105197,70.00,71.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105198,71.00,72.00,1.00,SAP,SAP,PV,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105199,72.00,73.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105200,73.00,74.00,1.00,SAP,SAP,PV,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105201,74.00,75.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105202,75.00,76.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105203,76.00,77.00,1.00,SAP,SAP,PV,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105204,77.00,78.00,1.00,SAP,SAP,PV,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105205,78.00,79.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105206,79.00,80.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105207,80.00,81.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105208,81.00,82.00,1.00,SAP,SAP,PV,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105209,82.00,83.00,1.00,SAP,SAP,PV,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105210,83.00,84.00,1.00,SAP,SAP,PV,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105211,84.00,85.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105212,85.00,86.00,1.00,SAP,SAP,PV,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105213,86.00,87.00,1.00,SAP,SAP,PV,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_049,Jerimum de Cima,105214,87.00,88.00,1.00,SAP,SAP,PV,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105215,0.00,1.00,1.00,SAP,SAP,PV,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105216,1.00,2.00,1.00,SAP,SAP,PV,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105217,2.00,3.00,1.00,SAP,SAP,PV,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105218,3.00,4.00,1.00,SAP,SAP,PV,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105219,4.00,5.00,1.00,SAP,SAP,PV,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105220,5.00,6.00,1.00,SAP,SAP,PV,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105221,6.00,7.00,1.00,SAP,SAP,PV,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105222,7.00,8.00,1.00,SAP,SAP,PV,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105223,8.00,9.00,1.00,SAP,SAP,PV,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105224,9.00,10.00,1.00,SAP,SAP,PV,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105225,10.00,11.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105226,11.00,12.00,1.00,SAP,SAP,PV,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105227,12.00,13.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105228,13.00,14.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105229,14.00,15.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105230,15.00,16.00,1.00,SAP,SAP,PV,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105231,16.00,17.00,1.00,SAP,SAP,PV,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105232,17.00,18.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105233,18.00,19.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105234,19.00,20.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105235,20.00,21.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105236,21.00,22.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105237,22.00,23.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105238,23.00,24.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105239,24.00,25.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105240,25.00,26.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105241,26.00,27.00,1.00,SAP,SAP,PV,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105242,27.00,28.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105243,28.00,29.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105244,29.00,30.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105245,30.00,31.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105246,31.00,32.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105247,32.00,33.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105248,33.00,34.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105249,34.00,35.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105250,35.00,36.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105251,36.00,37.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105252,37.00,38.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105253,38.00,39.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105254,39.00,40.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105255,40.00,41.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105256,41.00,42.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105257,42.00,43.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105258,43.00,44.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105259,44.00,45.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105260,45.00,46.00,1.00,SAP,SAP,PV,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105261,46.00,47.00,1.00,SAP,SAP,PV,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105262,47.00,48.00,1.00,SAP,SAP,PV,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105263,48.00,49.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105264,49.00,50.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105265,50.00,51.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105266,51.00,52.00,1.00,SAP,SAP,PV,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105267,52.00,53.00,1.00,SAP,SAP,PV,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105268,53.00,54.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105269,54.00,55.00,1.00,SAP,SAP,PV,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105270,55.00,56.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105271,56.00,57.00,1.00,SAP,SAP,PV,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105272,57.00,58.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105273,58.00,59.00,1.00,SAP,SAP,PV,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105274,59.00,60.00,1.00,SAP,SAP,PV,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105275,60.00,61.00,1.00,SAP,SAP,PV,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105276,61.00,62.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105277,62.00,63.00,1.00,SAP,SAP,PV,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105278,63.00,64.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105279,64.00,65.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105280,65.00,66.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105281,66.00,67.00,1.00,SAP,SAP,PV,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105282,67.00,68.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105283,68.00,69.00,1.00,SAP,SAP,PV,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105284,69.00,70.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105285,70.00,71.00,1.00,SAP,SAP,PV,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105286,71.00,72.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105287,72.00,73.00,1.00,SAP,SAP,PV,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105288,73.00,74.00,1.00,SAP,SAP,PV,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105289,74.00,75.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105290,75.00,76.00,1.00,SAP,SAP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105291,76.00,77.00,1.00,SAP,SAP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105292,77.00,78.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_050,Jerimum de Cima,105293,78.00,79.00,1.00,SAP,SAP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
